URL,SIZE,NO. OF OUTLINKS,CONTENT_TYPE
http://www.nbcnews.com/id/33459891/ns/meet_the_press/t/meet-press-transcript-october/,126679,98,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/31993494,103515,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/30547238,13401,11,text/html; charset=utf-8
http://www.nbcnews.com/id/31332410/ns/meet_the_press/t/meet-press-links-sunday-june/,53212,107,text/html; charset=utf-8
http://www.nbcnews.com/id/30167673/ns/meet_the_press/t/meet-press-links-sunday-april/,53937,110,text/html; charset=utf-8
http://www.nbcnews.com/id/34386643/ns/meet_the_press/t/meet-press-links-sunday-december/,51879,108,text/html; charset=utf-8
http://www.nbcnews.com/id/29581959/ns/meet_the_press/t/meet-press-transcript-march/,119343,97,text/html; charset=utf-8
http://www.nbcnews.com/id/28936905/ns/meet_the_press/t/meet-press-links-sunday-february/,53027,107,text/html; charset=utf-8
http://www.nbcnews.com/id/32420049/ns/meet_the_press/t/meet-press-transcript-august/,141448,97,text/html; charset=utf-8
http://www.nbcnews.com/id/29682698/ns/meet_the_press/t/meet-press-links-sunday-march/,53986,114,text/html; charset=utf-8
http://www.nbcnews.com/id/31445463/ns/meet_the_press/t/meet-press-links-sunday-june/,54875,109,text/html; charset=utf-8
http://www.nbcnews.com/id/30535930/ns/meet_the_press/t/meet-press-transcript-may/,112108,98,text/html; charset=utf-8
http://www.nbcnews.com/id/33144951/ns/meet_the_press/t/meet-press-links-sunday-october/,53537,110,text/html; charset=utf-8
http://www.nbcnews.com/id/31343018/ns/meet_the_press/t/meet-press-transcript-june/,119257,96,text/html; charset=utf-8
http://www.nbcnews.com/id/31572784/ns/meet_the_press/t/meet-press-links-sunday-june/,54037,109,text/html; charset=utf-8
http://www.nbcnews.com/id/33145321/ns/meet_the_press/t/meet-press-transcript-october/,123636,97,text/html; charset=utf-8
http://www.nbcnews.com/id/33931557/ns/meet_the_press/t/meet-press-transcript-nov/,113020,96,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/31595476,110011,11,text/html; charset=utf-8
http://www.nbcnews.com/id/32421315/ns/meet_the_press/t/meet-press-links-sunday-august/,55345,114,text/html; charset=utf-8
http://www.nbcnews.com/id/34240028/ns/meet_the_press/t/meet-press-links-sunday-december/,52101,110,text/html; charset=utf-8
http://www.nbcnews.com/id/30903742/ns/meet_the_press/t/meet-press-links-sunday-may/,53681,110,text/html; charset=utf-8
http://www.nbcnews.com/id/29053974/ns/meet_the_press/t/meet-press-links-sunday-february/,54460,112,text/html; charset=utf-8
http://www.nbcnews.com/id/32142102/ns/meet_the_press/t/meet-press-transcript-july/,126559,97,text/html; charset=utf-8
http://www.nbcnews.com/id/29209460/ns/meet_the_press/t/meet-press-transcript-feb/,120152,97,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/30178448,100723,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/29083458,108915,11,text/html; charset=utf-8
http://www.nbcnews.com/id/32341570/ns/meet_the_press/t/meet-press-transcript-august/,135752,98,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/30914474,108953,11,text/html; charset=utf-8
http://www.nbcnews.com/id/29083534/ns/meet_the_press/t/meet-press-transcript-feb/,118788,97,text/html; charset=utf-8
http://www.nbcnews.com/id/29551083/ns/meet_the_press/t/meet-press-links-sunday-march/,54700,117,text/html; charset=utf-8
http://www.nbcnews.com/id/30768550/ns/meet_the_press/t/meet-press-links-sunday-may/,54645,115,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/31354454,108278,11,text/html; charset=utf-8
http://www.nbcnews.com/id/33244945/ns/meet_the_press/t/meet-press-links-sunday-october/,55365,114,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/30418919,100570,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/29943090,11811,11,text/html; charset=utf-8
http://www.nbcnews.com/id/26820117/ns/meet_the_press/t/meet-press-transcript-sept/,110252,95,text/html; charset=utf-8
http://www.nbcnews.com/id/27873500/ns/meet_the_press/t/meet-press-transcript-nov/,112911,95,text/html; charset=utf-8
http://www.nbcnews.com/id/26905635/ns/meet_the_press/t/meet-press-links-sunday-september/,53254,108,text/html; charset=utf-8
http://www.nbcnews.com/id/24650722/ns/meet_the_press/t/meet-press-links-sunday-may/,54012,111,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/28096829,11382,11,text/html; charset=utf-8
http://www.nbcnews.com/id/25970304/ns/meet_the_press/t/meet-press-links-sunday-august/,53207,107,text/html; charset=utf-8
http://www.nbcnews.com/id/22754999/ns/meet_the_press/t/meet-press-transcript-jan/,113808,98,text/html; charset=utf-8
http://www.nbcnews.com/id/23546011/ns/meet_the_press/t/meet-press-transcript-march/,117622,97,text/html; charset=utf-8
http://www.nbcnews.com/id/28452155/ns/meet_the_press-resources/t/meet-press-transcripts-resources-video/,169271,270,text/html; charset=utf-8
http://www.nbcnews.com/id/22509543/ns/meet_the_press/t/meet-press-links-sunday-jan/,52084,105,text/html; charset=utf-8
http://www.nbcnews.com/id/24204069/ns/meet_the_press/t/meet-press-links-sunday-april/,51995,108,text/html; charset=utf-8
http://www.nbcnews.com/id/26252093/ns/meet_the_press/t/meet-press-transcript-august/,116213,97,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/26591000,11758,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/23210588,98039,11,text/html; charset=utf-8
http://www.nbcnews.com/id/26204856/ns/meet_the_press/t/meet-press-links-sunday-august/,54235,109,text/html; charset=utf-8
http://www.nbcnews.com/id/22976998/ns/meet_the_press/t/meet-press-transcript-feb/,120603,98,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/24816493,101080,11,text/html; charset=utf-8
http://www.nbcnews.com/id/27239256/ns/meet_the_press/t/meet-press-links-sunday-october/,54475,110,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/23321310,11618,11,text/html; charset=utf-8
http://www.nbcnews.com/id/23743283/ns/meet_the_press/t/meet-press-links-sunday-march/,53238,111,text/html; charset=utf-8
http://www.nbcnews.com/id/23434169/ns/meet_the_press/t/meet-press-transcript-march/,123898,98,text/html; charset=utf-8
http://www.nbcnews.com/id/22487036/ns/meet_the_press/t/meet-press-transcript-jan/,125651,98,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/23435589,11451,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/24095456,117313,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/22977712,11506,11,text/html; charset=utf-8
http://www.nbcnews.com/id/23095171/ns/meet_the_press/t/meet-press-transcript-feb/,115111,98,text/html; charset=utf-8
http://www.nbcnews.com/id/27034205/ns/meet_the_press/t/meet-press-transcript-oct/,113568,97,text/html; charset=utf-8
http://www.nbcnews.com/id/24564374/ns/meet_the_press/t/meet-press-transcript-may/,119487,98,text/html; charset=utf-8
http://www.nbcnews.com/id/24338217/ns/meet_the_press/t/meet-press-transcript-april/,113934,97,text/html; charset=utf-8
http://www.nbcnews.com/id/26559058/ns/meet_the_press/t/meet-press-links-sunday-september/,52365,105,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/28407457,11804,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/28337799,12033,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/25045442,21038,35,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/22527418,130741,35,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/27982690,12190,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/26703806,12229,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/25439986,11648,11,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/23766609,11948,11,text/html; charset=utf-8
http://www.nbcnews.com/id/25419911/ns/meet_the_press/t/meet-press-links-sunday-june/,53347,106,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/24225736,106549,11,text/html; charset=utf-8
http://www.nbcnews.com/id/28209980/ns/meet_the_press/t/meet-press-links-sunday-december/,54667,115,text/html; charset=utf-8
http://www.nbcnews.com/id/27752329/ns/meet_the_press/t/meet-press-transcript-nov/,109169,96,text/html; charset=utf-8
http://www.nbcnews.com/id/22634967/ns/meet_the_press/t/meet-press-transcript-jan/,108803,97,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/24452804,82280,11,text/html; charset=utf-8
http://www.nbcnews.com/video/nbc-news/28096839,20085,35,text/html; charset=utf-8
http://www.nbcnews.com/id/28315999/ns/meet_the_press/t/meet-press-links-sunday-december/,53228,104,text/html; charset=utf-8
http://www.nbcnews.com/id/24093054/ns/meet_the_press/t/meet-press-transcript-april/,122319,98,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-the-press-netcast/27387444,11837,11,text/html; charset=utf-8
http://www.nbcnews.com/id/26441932/ns/meet_the_press/t/meet-press-links-sunday-august/,53721,109,text/html; charset=utf-8
http://www.nbcnews.com/id/27596932/ns/meet_the_press/t/meet-press-links-sunday-november/,53964,114,text/html; charset=utf-8
http://www.nbcnews.com/id/5288323/ns/health-alternative_medicine/t/jury-awards-million-ephedra-lawsuit/,58517,104,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/amp/hidden-speed-what-bmpea-why-it-dangerous-n339706,40856,28,text/html; charset=utf-8
http://www.nbcnews.com/id/4721505/ns/health-alternative_medicine/t/nationwide-ban-ephedra-goes-effect/,59945,104,text/html; charset=utf-8
http://www.nbcnews.com/storyline/national-parks-at-100/amp/angels-landing-brings-fearless-zion-heavenly-views-n632206,46225,25,text/html; charset=utf-8
http://www.nbcnews.com/pop-culture/music/amp/guy-clark-grammy-winning-singer-songwriter-dead-74-n575376,35115,22,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/amp/oscar-winning-actress-patty-duke-dead-69-n547326,38077,25,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/amp/jefferson-airplane-s-founder-paul-kantner-dies-74-n506481,34718,23,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-rio-summer-olympics/,365126,240,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-rio-summer-olympics/amp/rio-2016-runners-abbey-d-agostino-nikki-hamblin-show-true-n632476,41502,20,text/html; charset=utf-8
http://www.nbcnews.com/video/more-native-american-tribes-join-standing-rock-sioux-in-pipeline-protest-754839107937?cid=amp_nbcnews,323404,140,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/double-bass-musician-earns-record-world-s-longest-serving-symphony-n537236,91976,80,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/amp/world-s-longest-serving-symphony-player-dies-during-encore-n574946,37433,27,text/html; charset=utf-8
http://www.nbcnews.com/storyline/national-parks-at-100/amp/midwest-couple-chases-national-park-dream-glacier-n629181,50680,25,text/html; charset=utf-8
http://www.nbcnews.com/video/airstrikes-hit-eastern-aleppo-for-first-time-in-three-weeks-809727555968?cid=amp_nbcnews,322798,140,text/html; charset=utf-8
http://www.nbcnews.com/video/meet-zein-our-video-diarist-from-east-aleppo-810158659596?cid=amp_nbcnews,322078,140,text/html; charset=utf-8
http://www.nbcnews.com/storyline/syrias-suffering-families/amp/syrian-girls-simple-dream-walk-again-n270981,36391,19,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/real-reason-we-take-supplements-even-if-they-dont-work-f1C7390850,76334,78,text/html; charset=utf-8
http://www.nbcnews.com/health/health-care/vaccine-advocate-takes-alternative-medicine-industry-f6C10331958,87817,86,text/html; charset=utf-8
http://www.nbcnews.com/business/consumer/amp/ny-ag-takes-aim-popular-herbal-supplements-n299161,35647,26,text/html; charset=utf-8
http://www.nbcnews.com/storyline/syrias-suffering-families/amp/aleppo-sees-pause-fighting-russia-announces-plan-let-rebels-residents-n677841,36961,21,text/html; charset=utf-8
http://www.nbcnews.com/politics/2016-election/amp/pence-warns-supporters-voter-fraud-amid-rigged-election-rhetoric-n667841,37032,25,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/study-finds-no-evidence-widespread-voter-fraud-n637776,131257,108,text/html; charset=utf-8
http://www.nbcnews.com/video/may-u-k-u-s-united-in-our-recognition-of-nato-864287811842?cid=amp_nbcnews,323481,140,text/html; charset=utf-8
http://www.nbcnews.com/video/trump-secy-mattis-will-override-any-opinion-on-torture-864265795981?cid=amp_nbcnews,323510,140,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-rio-summer-olympics/amp/most-olympians-turning-gold-green-difficult-n633601,39832,20,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/amp/cultural-conservative-icon-phyllis-schlafly-dies-92-n643106,40291,25,text/html; charset=utf-8
http://www.nbcnews.com/news/world/fidel-castro-death-family-torn-apart-dysfunction-affairs-n688531,117561,103,text/html; charset=utf-8
http://www.nbcnews.com/news/world/fidel-castro-death-history-will-absolve-me-other-quotes-n688521,108067,95,text/html; charset=utf-8
http://www.nbcnews.com/storyline/fidel-castros-death/amp/former-cuban-president-fidel-castro-dead-90-cuban-tv-n688511,57363,33,text/html; charset=utf-8
http://www.nbcnews.com/pop-culture/movies/amp/erik-bauersfeld-voice-star-wars-characters-admiral-ackbar-dies-93-n550831,32912,22,text/html; charset=utf-8
http://www.nbcnews.com/pop-culture/movies/baby-kylo-force-star-wars-baby-name-trend-n547821,78545,77,text/html; charset=utf-8
http://www.nbcnews.com/storyline/national-parks-at-100/amp/badlands-beyond-marathoner-charts-course-through-every-national-park-n632256,50688,30,text/html; charset=utf-8
http://www.nbcnews.com/storyline/syrias-suffering-families/amp/normal-life-school-syrian-kids-offers-lesson-hope-n144521,41291,23,text/html; charset=utf-8
http://www.nbcnews.com/video/trump-on-accepting-election-results-i-ll-look-at-it-at-the-time-789628995911?cid=amp_nbcnews,323220,140,text/html; charset=utf-8
http://www.nbcnews.com/video/reince-priebus-on-trump-he-is-going-to-accept-the-results-of-the-election-789719107553?cid=amp_nbcnews,324208,140,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/pres-trump-fields-flurry-of-calls-with-foreign-leaders-including-russian-pres-vladimir-putin-865060931534,507865,170,text/html; charset=utf-8
http://www.nbcnews.com/feature/30-seconds-to-know/video/where-do-we-get-vitamin-d-from-545173059512?cid=amp_nbcnews,383453,138,text/html; charset=utf-8
http://www.nbcnews.com/health/if-you-think-were-fat-now-wait-till-2030-1B5955205,85757,88,text/html; charset=utf-8
http://www.nbcnews.com/health/diet-fitness/whole-world-getting-fatter-new-survey-finds-n115811,86925,84,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/amp/america-s-obesity-epidemic-hits-new-high-n587251,39702,29,text/html; charset=utf-8
http://www.nbcnews.com/health/diet-fitness/were-getting-even-fatter-survey-finds-n365276,106055,91,text/html; charset=utf-8
http://www.nbcnews.com/id/23800703/ns/health-alzheimers_disease/t/bulging-belly-now-could-mean-dementia-later/,64811,104,text/html; charset=utf-8
http://www.nbcnews.com/id/21672985/ns/politics-capitol_hill/,118828,119,text/html; charset=utf-8
http://www.nbcnews.com/id/33100237/ns/world_news-cuba?q=Cuba,125016,126,text/html; charset=utf-8
http://www.nbcnews.com/id/33096045/ns/us_news-us_military?q=U.S.%20military,121063,116,text/html; charset=utf-8
http://www.nbcnews.com/id/33638947/ns/politics-u_s_department_of_state?q=U.S.%20Department%20of%20State,109297,93,text/html; charset=utf-8
http://www.nbcnews.com/id/33100418/ns/politics-us_senate?q=U.S.%20Senate,123132,128,text/html; charset=utf-8
